id,audio_file_path,journal_text,sentiment_analysis_result,upload_date,user_id_id,title
195,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I enrolled in a new training program to advance my skills. It feels good to invest in my own career growth.",Positive,2024-09-01 03:01:00,24,Negative Journal 195
196,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had a meeting with a mentor who encouraged me to pursue a promotion. It’s inspiring to think about the possibilities ahead.,Positive,2024-09-23 05:09:54,24,Negative Journal 196
197,exercises/1/2024_09_20/Landmark_1_brian.mp3,Learning a new skill at work today has reignited my passion. I feel one step closer to my career goals.,Positive,2024-09-09 21:47:34,24,Negative Journal 197
198,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I received feedback that highlighted my potential for career progression. I’m feeling motivated to keep improving.",Positive,2024-09-03 02:49:19,24,Negative Journal 198
199,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had a great discussion with my manager today about potential career progression opportunities. Feeling optimistic about my growth path.,Positive,2024-09-11 18:10:13,24,Negative Journal 199
200,exercises/1/2024_09_20/Landmark_1_brian.mp3,Attended a skills workshop today that broadened my perspective. I’m excited to incorporate what I learned into my daily work.,Positive,2024-09-08 21:39:24,24,Negative Journal 200
201,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I focused on honing a new skill relevant to my career goals. It’s motivating to see steady progress toward my aspirations.",Positive,2024-09-04 07:58:43,24,Negative Journal 201
202,exercises/1/2024_09_20/Landmark_1_brian.mp3,I’m feeling grateful for the chance to participate in training sessions. Each new skill brings me closer to my career objectives.,Positive,2024-09-13 07:58:02,24,Negative Journal 202
203,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Had a productive feedback session today, which helped me identify areas for growth. It’s empowering to work on these actively.",Positive,2024-09-13 22:26:43,24,Negative Journal 203
204,exercises/1/2024_09_20/Landmark_1_brian.mp3,I attended a leadership seminar that left me inspired to take on more responsibilities. I’m eager to grow into a leadership role.,Positive,2024-08-30 00:26:21,24,Negative Journal 204
205,exercises/1/2024_09_20/Landmark_1_brian.mp3,Setting career goals today gave me a renewed sense of purpose. I’m excited to continue growing and expanding my skill set.,Positive,2024-08-27 22:06:17,24,Negative Journal 205
206,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I made strides in my personal development plan, focusing on skills that will help me advance. The growth feels energizing.",Positive,2024-09-15 23:03:34,24,Negative Journal 206
207,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had a positive one-on-one with a mentor who offered great advice on skill-building. Feeling more confident in my career path.,Positive,2024-08-27 02:02:36,24,Negative Journal 207
208,exercises/1/2024_09_20/Landmark_1_brian.mp3,Took time to reflect on my achievements and realized how much I’ve grown. I’m excited to continue pursuing professional development.,Positive,2024-09-18 13:30:37,25,Negative Journal 208
209,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I had a mentoring session that helped me see my potential more clearly. My mentor encouraged me to focus on my strengths and set some exciting goals for the future. I feel motivated to keep working towards those aspirations.",Positive,2024-09-23 15:29:43,25,Negative Journal 209
210,exercises/1/2024_09_20/Landmark_1_brian.mp3,Attended a skill-building workshop that gave me fresh insights into my work. I’m excited to bring this knowledge back to my role and hopefully open doors for career progression. It’s empowering to know that growth is within reach.,Positive,2024-09-14 12:46:07,25,Negative Journal 210
211,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had a positive one-on-one meeting with my manager who praised my recent progress. Knowing my work is recognized makes me even more committed to professional growth. I’m grateful for the support and direction I’m receiving.,Positive,2024-09-18 11:58:09,25,Negative Journal 211
212,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I worked on a new project that’s helping me expand my skill set. It’s exciting to be challenged and see myself grow. I feel like I’m making real progress toward my career goals.",Positive,2024-09-01 01:00:05,25,Negative Journal 212
213,exercises/1/2024_09_20/Landmark_1_brian.mp3,Feeling confident after completing a training session that directly aligns with my career goals. Every new skill I learn brings me one step closer to the career I envision. Growth is a rewarding journey.,Positive,2024-09-25 17:52:40,26,Negative Journal 213
214,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Reflecting on my goals today, I feel optimistic about the professional path I’m carving out. Setting intentions for future growth has been empowering. I’m ready to put in the work to reach new heights.",Positive,2024-08-26 10:33:13,26,Negative Journal 214
215,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I received some constructive feedback on my performance that highlighted areas where I need to improve. It’s a bit disheartening to realize I have more work to do, but I’m grateful for the chance to address my weaknesses. I’ll use this feedback to set clear goals for myself. Growth isn’t easy, but I know it’s necessary.",Positive,2024-08-30 08:14:51,26,Negative Journal 215
216,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Attending a conference today gave me a fresh perspective on the skills I need to build to advance my career. I met so many inspiring professionals, and it made me realize how much there is to learn. I’m excited to implement new ideas and see where they lead. This experience has reignited my passion for growth.",Positive,2024-09-11 03:04:58,26,Negative Journal 216
217,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I’ve been working towards a promotion, but today I learned that it’s not likely to happen soon. It’s disappointing to feel like my hard work hasn’t been recognized. Still, I’m determined to keep improving and prove my value. This setback won’t stop me from pursuing my goals.",Negative,2024-09-01 13:05:53,26,Negative Journal 217
218,exercises/1/2024_09_20/Landmark_1_brian.mp3,"My manager assigned me to lead a small team on a project, and it’s a big step in my career. It’s both exciting and intimidating to take on this responsibility. I’m looking forward to honing my leadership skills and building my confidence. It’s fulfilling to see my hard work lead to new opportunities.",Positive,2024-09-09 07:45:19,26,Negative Journal 218
219,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt stuck in my role, realizing there’s limited opportunity for growth. It’s frustrating to feel like I’m not progressing despite putting in so much effort. I know I need to find ways to keep myself motivated and engaged. I’m hoping for a clearer path forward soon.",Negative,2024-09-07 12:37:06,26,Negative Journal 219
220,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I completed a new certification that directly applies to my current role, and it feels rewarding. It’s reassuring to know I’m actively enhancing my skill set and adding value to the team. This accomplishment has given me more confidence in my abilities. I’m eager to put this new knowledge to work.",Positive,2024-08-27 08:36:41,26,Negative Journal 220
221,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I had a great conversation with a colleague who shared their career journey, and it gave me hope for my own path. Their insights were motivating and made me see new possibilities for growth. I’m grateful for this exchange as it has encouraged me to set bolder career goals. I feel more empowered to take charge of my development.",Positive,2024-09-24 06:37:17,26,Negative Journal 221
222,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I was hoping for a raise this year, but learned it won’t be possible due to budget constraints. It’s disappointing, especially given the effort I’ve put in. However, I’ll take this as a sign to focus on skill development instead. I’m determined to find other ways to feel valued and grow professionally.",Positive,2024-08-29 00:47:11,26,Negative Journal 222
223,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I set aside time to create a personal development plan focused on expanding my technical skills. Mapping out specific steps has given me a renewed sense of direction. It feels productive to know exactly what I need to work on. I’m excited to start checking off these goals one by one.",Positive,2024-09-21 01:26:39,26,Negative Journal 223
224,exercises/1/2024_09_20/Landmark_1_brian.mp3,I attended a leadership workshop that left me inspired to take on more responsibility. The sessions taught me strategies I can apply to my work immediately. I feel more confident about my potential to grow within the company. This experience has motivated me to seek out more leadership opportunities.,Positive,2024-09-17 15:30:02,26,Negative Journal 224
225,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I felt frustrated today when I realized how long it’s taking to reach my career goals. I’m putting in the effort, but progress feels painfully slow. It’s tough to stay patient when you’re eager to move forward. I’ll keep pushing, but it’s hard not to feel disheartened.",Negative,2024-08-26 23:48:15,26,Negative Journal 225
226,exercises/1/2024_09_20/Landmark_1_brian.mp3,My manager recommended me for a skill-building course that aligns with my career ambitions. Knowing that they believe in my potential feels incredibly validating. This opportunity makes me feel more motivated and supported in my growth journey. I’m ready to make the most of this training.,Positive,2024-09-09 09:56:57,26,Negative Journal 226
227,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I reflected on my progress over the last year, and it’s uplifting to see how much I’ve learned. I’ve faced plenty of challenges, but each one has taught me valuable lessons. Seeing this growth makes me proud and motivated to keep pushing forward. I’m excited for what lies ahead.",Positive,2024-09-11 22:20:59,26,Negative Journal 227
228,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I received some disappointing news about a promotion I was hoping for, as it was given to someone else. It’s tough to feel overlooked, especially after putting in so much effort. While it’s discouraging, I’ll use this as motivation to keep improving. I’m determined to make myself a stronger candidate for the next opportunity.",Positive,2024-08-29 15:45:53,26,Negative Journal 228
229,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I presented my project to senior management, and their positive feedback boosted my confidence. It’s rewarding to see my hard work recognized and appreciated by leadership. I feel more encouraged than ever to keep pursuing challenging projects. This acknowledgment has renewed my commitment to my career goals.",Positive,2024-09-16 19:11:20,26,Negative Journal 229
230,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I’ve been feeling the need for a new challenge, and today I started exploring potential growth paths within the company. It’s both exciting and overwhelming to consider new directions. I’m setting goals to better align with my long-term aspirations. This shift feels like the fresh start I’ve been looking for.",Positive,2024-09-18 05:08:16,27,Negative Journal 230
231,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt disheartened by the lack of training resources available for skill development. It’s frustrating when growth feels limited by what’s accessible in the organization. I know I’ll have to find other ways to develop myself outside of work. It’s not ideal, but I’m committed to making it happen.",Positive,2024-09-05 12:44:58,27,Positive Journal 231
232,exercises/1/2024_09_20/Landmark_1_brian.mp3,"A mentor pointed out some areas for improvement today, and while it’s a bit humbling, I appreciate the honest feedback. It’s motivating to know exactly what I need to work on to reach my goals. I’m ready to take on the challenge of refining these skills. Growth isn’t always comfortable, but I know it’s necessary.",Positive,2024-09-21 15:06:31,27,Negative Journal 232
233,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I was given a task that feels like a stretch, and it’s both exciting and intimidating. It’s a chance to prove myself and demonstrate my ability to take on more responsibility. I feel grateful for this opportunity to expand my skills. I’m eager to see what I can accomplish with this new challenge.",Positive,2024-09-08 15:56:40,27,Negative Journal 233
234,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Spent time outdoors today, feeling grateful and content. Sometimes it’s the simple things that bring joy.",Positive,2024-09-17 09:40:56,27,Negative Journal 234
235,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I focused on self-care, and it left me feeling recharged and peaceful. I feel more hopeful than I have in a while.",Positive,2024-09-07 03:02:55,27,Negative Journal 235
236,exercises/1/2024_09_20/Landmark_1_brian.mp3,Enjoyed a quiet evening filled with gratitude and contentment. It’s comforting to feel so at peace with myself.,Positive,2024-09-19 18:35:06,27,Positive Journal 236
237,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt resilient, facing each challenge with a positive attitude. I’m proud of my strength and growth.",Positive,2024-09-22 11:15:27,27,Negative Journal 237
238,exercises/1/2024_09_20/Landmark_1_brian.mp3,I had moments of joy today that reminded me to appreciate the present. Feeling fulfilled and happy.,Positive,2024-09-05 20:01:57,28,Negative Journal 238
239,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Feeling hopeful and calm today, with a deep sense of contentment. Grateful for moments of peace.",Positive,2024-09-03 22:46:23,28,Negative Journal 239
240,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Spent the day surrounded by loved ones, feeling positive and fulfilled. It was a much-needed reminder of joy.",Positive,2024-09-11 22:59:15,28,Negative Journal 240
241,exercises/1/2024_09_20/Landmark_1_brian.mp3,Took time to reflect on all I’m grateful for. Feeling content and at peace with where I am.,Positive,2024-09-25 15:13:06,28,Negative Journal 241
242,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt an overwhelming sense of gratitude. Every moment felt like a reminder of how fulfilling life can be.",Positive,2024-09-13 07:17:22,28,Negative Journal 242
243,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Feeling content with where I am right now. Life feels balanced, and I’m grateful for the resilience that brought me here.",Positive,2024-09-21 09:33:36,28,Negative Journal 243
244,exercises/1/2024_09_20/Landmark_1_brian.mp3,I found happiness in a simple moment today. Feeling positive about the small things that bring light to my life.,Positive,2024-09-25 21:45:27,28,Negative Journal 244
245,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I experienced a deep sense of peace today, taking time to be thankful for all that’s going well. Life feels fulfilling right now.",Positive,2024-09-07 02:15:20,28,Negative Journal 245
246,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt immense gratitude for the love and joy in my life. Feeling happy and hopeful about the future.",Positive,2024-08-29 04:39:09,28,Negative Journal 246
247,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I had a beautiful, calm day today, filled with a sense of purpose and fulfillment. It’s good to feel at peace.",Positive,2024-09-02 00:19:05,28,Negative Journal 247
248,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Enjoyed a quiet, reflective moment today and felt positive about my journey. Life feels hopeful, and I’m embracing it fully.",Positive,2024-09-11 07:49:05,28,Negative Journal 248
249,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I took some time to pause and appreciate the small joys around me. It’s comforting to feel so content with where I am. Moments like these remind me of the value of mindfulness and gratitude.",Positive,2024-09-01 22:13:22,29,Negative Journal 249
250,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the afternoon practicing self-care, which helped lift my spirits immensely. Feeling recharged and ready to face whatever comes next. It’s amazing how little moments of care can have such a positive effect.",Positive,2024-09-19 13:03:38,29,Negative Journal 250
251,exercises/1/2024_09_20/Landmark_1_brian.mp3,Today was filled with moments of joy and laughter. I feel so grateful for the love and support in my life. It’s a reminder that happiness often comes from the people who matter most.,Positive,2024-09-17 20:54:01,29,Negative Journal 251
252,exercises/1/2024_09_20/Landmark_1_brian.mp3,"After a long week, today I felt truly peaceful and fulfilled. Spending time in reflection helped me recognize how far I’ve come. Grateful for the resilience and strength that carry me forward.",Positive,2024-09-24 21:18:41,29,Negative Journal 252
253,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I felt a sense of contentment wash over me today, just by focusing on the present. It’s easy to forget how grounding it is to live in the moment. Feeling hopeful and grateful for today.",Positive,2024-09-01 12:24:18,30,Negative Journal 253
254,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Spent some quiet time outdoors, which left me feeling recharged and connected to nature. I feel so much gratitude for the beauty around me. It’s a good reminder to slow down and appreciate life.",Positive,2024-09-15 21:37:10,30,Negative Journal 254
255,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt deeply connected to my emotions and found peace in simple moments. It’s wonderful to feel this calm and balanced. Embracing joy, even in the small things, brings so much fulfillment.",Positive,2024-09-12 15:09:55,30,Negative Journal 255
256,exercises/1/2024_09_20/Landmark_1_brian.mp3,Had a peaceful day filled with gratitude for the things I often take for granted. It’s comforting to recognize the abundance in my life. Feeling more grounded than I have in a long time.,Positive,2024-09-17 22:56:47,30,Negative Journal 256
257,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today was a reminder of how fulfilling it is to focus on self-care and mindfulness. I feel content and hopeful, like I’m finally finding my balance again.",Positive,2024-09-10 12:05:26,30,Negative Journal 257
258,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today was one of those days where everything felt balanced and aligned. I feel grateful for the inner peace that’s come from focusing on self-care. Life feels fulfilling, and I’m appreciative of this calm. I want to hold onto this feeling and carry it forward.",Positive,2024-09-17 05:32:02,30,Negative Journal 258
259,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I took time today to journal about all the things I’m thankful for, and it brought me so much joy. Focusing on gratitude has been a powerful way to boost my outlook on life. It’s wonderful to feel so positive and content. Life feels lighter when I focus on the good.",Positive,2024-08-27 01:44:53,30,Negative Journal 259
260,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I experienced a true sense of calm today, as though all my worries had melted away. It’s moments like these that remind me how precious peace is. I’m feeling resilient and ready to face any challenges that come my way. Grateful for the strength within me.",Positive,2024-09-24 20:09:12,30,Negative Journal 260
261,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I treated myself to some quiet time with a warm cup of tea and my thoughts. It’s amazing how recharged I feel from something so simple. I felt connected to myself in a way that’s rare in the hustle of daily life. It’s a reminder to create more moments like this.",Positive,2024-08-29 03:41:55,30,Negative Journal 261
262,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Spending time with close friends today reminded me of the joy that comes from meaningful connections. I feel grateful for the laughter, warmth, and love that they bring to my life. It’s refreshing to be around people who make me feel appreciated and happy. Moments like these keep me going.",Positive,2024-09-11 12:46:48,30,Negative Journal 262
263,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent time meditating today, and it brought me a profound sense of calm. Letting go of stress and focusing on inner peace made me feel grounded. I’m grateful for the clarity that these moments bring. Life feels more balanced when I make time for myself.",Positive,2024-08-29 23:55:52,31,Negative Journal 263
264,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I cooked a meal from scratch and found so much joy in the process. It was fulfilling to take time for something creative and nourishing. This simple act brought me a lot of satisfaction. I feel reconnected to myself in a way I didn’t expect.",Positive,2024-09-19 23:31:13,31,Negative Journal 264
265,exercises/1/2024_09_20/Landmark_1_brian.mp3,I felt a wave of optimism today as I reflected on the personal goals I’ve set for myself. It’s encouraging to see the progress I’ve made and feel capable of achieving even more. This positive outlook has boosted my confidence. I’m grateful for the sense of purpose this brings.,Positive,2024-09-24 00:48:14,31,Negative Journal 265
266,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt truly at peace after spending time journaling about my dreams and aspirations. Putting my thoughts on paper brought clarity and inspiration. I’m hopeful for the future and the journey ahead. It’s refreshing to feel this motivated.",Positive,2024-09-22 06:19:17,31,Negative Journal 266
267,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I took time for a quiet walk in the park today, appreciating the beauty of nature. It was calming and gave me a sense of connection to the world around me. I feel grateful for this chance to slow down and recharge. These peaceful moments mean everything.",Positive,2024-09-17 18:08:25,31,Negative Journal 267
268,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I realized how much I’ve grown emotionally over the past few months. I feel stronger, more resilient, and proud of the journey I’m on. Reflecting on my progress brought a deep sense of fulfillment. I’m excited to keep building on this foundation.",Positive,2024-09-11 05:21:24,31,Negative Journal 268
269,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I spent the evening listening to music that I love, and it brought me so much joy. There’s something incredibly soothing about connecting to memories through music. I feel rejuvenated and grateful for these comforting moments. It’s amazing how much music can heal.",Positive,2024-09-07 19:57:21,31,Negative Journal 269
270,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt a deep sense of satisfaction after organizing my personal space. Having a clear, peaceful environment has done wonders for my mindset. I feel more focused and centered. It’s a reminder of the power of a little self-care.",Positive,2024-09-12 16:37:06,31,Negative Journal 270
271,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I woke up feeling positive and energized, ready to take on the day with a fresh outlook. This renewed energy has given me a sense of excitement for what’s ahead. I’m grateful for days like these where everything feels balanced. Life feels full of possibility.",Positive,2024-09-21 08:56:14,31,Negative Journal 271
272,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today was a rough day. I felt tired and emotionally drained, struggling to keep a positive outlook.",Negative,2024-09-20 21:30:02,31,Negative Journal 272
273,exercises/1/2024_09_20/Landmark_1_brian.mp3,I felt disconnected from everyone around me. This lingering sadness has been tough to shake off.,Negative,2024-09-05 11:24:02,31,Negative Journal 273
274,exercises/1/2024_09_20/Landmark_1_brian.mp3,Feeling helpless and moody today. It’s difficult when things feel out of my control.,Negative,2024-09-10 02:08:22,32,Negative Journal 274
275,exercises/1/2024_09_20/Landmark_1_brian.mp3,I’ve been feeling anxious and emotionally exhausted lately. It’s been challenging to stay focused.,Negative,2024-09-20 00:05:00,32,Negative Journal 275
276,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today was a struggle emotionally. I’m feeling tired and disconnected, unsure of how to find my way back.",Negative,2024-08-31 12:47:30,32,Negative Journal 276
277,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The stress is starting to take a toll, leaving me emotionally drained. It’s tough to stay positive when burnout looms.",Negative,2024-08-28 11:24:01,32,Negative Journal 277
278,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Feeling anxious and overwhelmed today. The sadness is heavy, and it’s hard to shake the feeling of helplessness.",Negative,2024-08-30 05:41:57,32,Negative Journal 278
279,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I struggled with feelings of disillusionment. It’s exhausting to feel emotionally drained day after day.",Negative,2024-09-07 02:21:32,32,Negative Journal 279
280,exercises/1/2024_09_20/Landmark_1_brian.mp3,I’m feeling a strong sense of sadness and emotional exhaustion today. It’s tough to find motivation in this state.,Negative,2024-09-11 06:04:46,32,Negative Journal 280
281,exercises/1/2024_09_20/Landmark_1_brian.mp3,Today was another lonely day. The feeling of being disconnected from everyone around me is hard to overcome.,Negative,2024-09-02 08:44:30,32,Negative Journal 281
282,exercises/1/2024_09_20/Landmark_1_brian.mp3,Feeling moody and emotionally raw today. It’s challenging to keep pushing through when it feels like nothing is improving.,Negative,2024-09-14 19:42:36,32,Negative Journal 282
283,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt emotionally exhausted and anxious. The weight of everything is starting to feel overwhelming.",Negative,2024-09-08 07:27:47,32,Negative Journal 283
284,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The loneliness hit me again today, making it hard to focus. It’s difficult to see past the sadness and isolation.",Negative,2024-09-19 12:17:47,32,Negative Journal 284
285,exercises/1/2024_09_20/Landmark_1_brian.mp3,Today was a struggle; I felt tired and emotionally worn out. The weight of everything seems harder to manage lately. It’s tough when I can’t seem to shake this lingering sadness.,Negative,2024-09-04 12:55:31,32,Negative Journal 285
286,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I’ve been feeling disconnected, like I’m out of sync with everything around me. The loneliness hit hard today, making it difficult to stay positive. It’s challenging to face these feelings alone.",Negative,2024-09-22 15:14:50,32,Negative Journal 286
287,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt overwhelmed by a mix of anxiety and sadness. It’s tough to keep going when everything feels uncertain and heavy. I wish I could find a way to ease these emotions.",Negative,2024-09-25 09:02:58,33,Negative Journal 287
288,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I felt emotionally drained again today, struggling to find the energy to do much of anything. The burnout is starting to take its toll. I just hope things will get easier soon.",Negative,2024-09-07 08:53:19,33,Negative Journal 288
289,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Feeling a bit lost and unsure of my direction today. It’s hard to focus with these persistent feelings of sadness. I’m hoping for some clarity, but it feels far off.",Negative,2024-09-25 14:30:23,33,Negative Journal 289
290,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The loneliness has been getting to me, and today it felt even more intense. It’s tough to manage everything when the emotional toll keeps growing. I wish I had more support.",Negative,2024-09-18 08:59:07,34,Negative Journal 290
291,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today was another hard day, with feelings of helplessness creeping in. I’m finding it difficult to stay motivated. The emotional exhaustion feels overwhelming at times.",Negative,2024-08-26 14:12:43,34,Negative Journal 291
292,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I’ve been feeling moody and disconnected lately. Today, I struggled with sadness that feels hard to define. It’s tiring to carry this weight alone.",Negative,2024-09-16 15:22:05,34,Negative Journal 292
293,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt the weight of burnout. The stress and emotional strain have left me feeling drained. I’m trying to find balance, but it’s challenging.",Negative,2024-09-16 16:41:29,34,Negative Journal 293
294,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The emotional exhaustion hit hard today, making it difficult to see past the struggles. It’s tough to carry on with this much sadness. I’m hoping things will look up soon.",Negative,2024-09-14 06:54:35,34,Negative Journal 294
295,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt overwhelmed by a mix of emotions that I couldn’t quite place. There’s an underlying sadness that’s hard to shake, and it’s affecting my energy. I wish I could find some clarity amidst this feeling. It’s exhausting to carry this emotional weight alone.",Negative,2024-09-10 10:20:04,34,Negative Journal 295
296,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The loneliness hit particularly hard today, making me feel disconnected from everyone around me. It’s tough to manage these emotions when they seem so persistent. I keep hoping for a shift, but it feels far off. This isolation is starting to wear on me.",Negative,2024-08-31 09:34:38,34,Negative Journal 296
297,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I felt emotionally vulnerable all day, as though I was on the edge of tears without really knowing why. It’s exhausting to feel this way without any clear cause. I wish I could just feel stable and secure. The emotional strain is taking its toll.",Negative,2024-08-31 07:28:35,34,Negative Journal 297
298,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I struggled with intense anxiety, feeling like everything was spiraling out of control. The sense of helplessness was almost paralyzing. It’s hard to function when these feelings become so overwhelming. I just want to find peace within myself again.",Negative,2024-09-24 04:12:15,34,Negative Journal 298
299,exercises/1/2024_09_20/Landmark_1_brian.mp3,"It was a tough day emotionally, and I found myself feeling lost and without direction. This feeling of aimlessness is frustrating and makes me doubt myself. I wish I could see a clearer path forward. It’s challenging to stay hopeful amidst this uncertainty.",Negative,2024-09-17 00:25:58,34,Negative Journal 299
300,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt emotionally disconnected from everything and everyone around me. It’s as though I’m watching life from the outside, unable to fully engage. I want to feel present again, but it’s difficult when this feeling of distance lingers. It’s an isolating experience.",Negative,2024-09-19 22:47:26,34,Negative Journal 300
301,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The weight of stress feels unmanageable today, and I’m not sure how to regain control. Everything seems to be piling up, and I feel overwhelmed by it all. I wish I could find some relief from these emotions. It’s hard to keep pushing forward.",Negative,2024-09-16 10:35:12,34,Negative Journal 301
302,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I woke up feeling anxious for no clear reason, and it’s stayed with me all day. This constant feeling of unease is exhausting and makes it hard to focus. I wish I could find a way to calm my mind. It’s challenging to function like this.",Negative,2024-09-11 23:51:20,34,Negative Journal 302
303,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt an overwhelming sadness that’s hard to explain. It’s as if a heavy cloud is following me around, and I don’t know how to lift it. I want to feel happy, but right now, it seems out of reach. I hope tomorrow brings some relief.",Negative,2024-09-14 20:57:16,34,Negative Journal 303
304,exercises/1/2024_09_20/Landmark_1_brian.mp3,"The feeling of loneliness has been intense today, leaving me feeling isolated and misunderstood. It’s tough not having someone to share these emotions with. I wish I felt more connected to those around me. This solitude is difficult to bear.",Negative,2024-09-13 07:23:40,34,Negative Journal 304
305,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I felt emotionally fragile, like even the smallest thing could push me over the edge. It’s unsettling to feel so vulnerable, and I wish I could find a way to feel more stable. This constant emotional strain is wearing me down. I’m longing for peace.",Negative,2024-09-05 09:16:50,35,Negative Journal 305
306,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I’ve been feeling emotionally drained all day, as if there’s nothing left to give. It’s tough to keep going when it feels like I’m running on empty. I want to feel motivated, but everything feels overwhelming right now. It’s hard not to feel defeated.",Negative,2024-09-05 13:03:56,35,Negative Journal 306
307,exercises/1/2024_09_20/Landmark_1_brian.mp3,"Today, I struggled with a strong sense of helplessness, like nothing I do will make a difference. It’s challenging to stay positive when this feeling is so persistent. I just want to find a way to feel empowered again. This emotional exhaustion is taking its toll.",Negative,2024-09-17 20:58:35,35,Negative Journal 307
308,exercises/1/2024_09_20/Landmark_1_brian.mp3,"I felt emotionally detached from myself today, as if I were observing my life from a distance. It’s unsettling to feel so disconnected from my own thoughts and emotions. I want to feel whole again, but it seems elusive. This emptiness is hard to shake.",Negative,2024-09-02 18:52:04,35,Negative Journal 308
